Year,Region,Civilians Wounded
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,10
2011,South Asia,5
2011,South Asia,0
2011,South Asia,3
2011,South Asia,1
2011,South Asia,4
2011,South Asia,2
2011,South Asia,0
2011,South Asia,8
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,8
2011,South Asia,12
2011,South Asia,0
2011,South Asia,3
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,3
2011,South Asia,3
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,1
2011,South Asia,2
2011,South Asia,5
2011,South Asia,70
2011,South Asia,10
2011,South Asia,0
2011,South Asia,1
2011,South Asia,5
2011,South Asia,1
2011,South Asia,0
2011,South Asia,5
2011,South Asia,0
2011,South Asia,1
2011,South Asia,5
2011,South Asia,
2011,South Asia,3
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,6
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,21
2011,South Asia,5
2011,South Asia,134
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,2
2011,South Asia,1
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,3
2011,South Asia,5
2011,South Asia,6
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,7
2011,South Asia,1
2011,South Asia,9
2011,South Asia,0
2011,South Asia,4
2011,South Asia,8
2011,South Asia,0
2011,South Asia,0
2011,South Asia,16
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,3
2011,South Asia,0
2011,South Asia,2
2011,South Asia,2
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,7
2011,South Asia,3
2011,South Asia,0
2011,South Asia,0
2011,South Asia,8
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,25
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,20
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,4
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,5
2011,South Asia,0
2011,South Asia,0
2011,South Asia,4
2011,South Asia,3
2011,South Asia,3
2011,South Asia,
2011,South Asia,0
2011,South Asia,1
2011,South Asia,
2011,South Asia,2
2011,South Asia,0
2011,South Asia,0
2011,South Asia,5
2011,South Asia,12
2011,South Asia,40
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,1
2011,South Asia,0
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,2
2011,South Asia,2
2011,South Asia,2
2011,South Asia,1
2011,South Asia,3
2011,South Asia,0
2011,South Asia,1
2011,South Asia,1
2011,South Asia,30
2011,South Asia,0
2011,South Asia,0
2011,South Asia,
2011,South Asia,13
2011,South Asia,
2011,South Asia,4
2012,South Asia,12
2012,South Asia,3
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,9
2012,South Asia,1
2012,South Asia,1
2012,South Asia,1
2012,South Asia,4
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,1
2012,South Asia,3
2012,South Asia,3
2012,South Asia,0
2012,South Asia,4
2012,South Asia,3
2012,South Asia,2
2012,South Asia,3
2012,South Asia,1
2012,South Asia,19
2012,South Asia,0
2012,South Asia,16
2012,South Asia,19
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,6
2012,South Asia,2
2012,South Asia,3
2012,South Asia,0
2012,South Asia,5
2012,South Asia,1
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,4
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,5
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,5
2012,South Asia,0
2012,South Asia,6
2012,South Asia,0
2012,South Asia,60
2012,South Asia,3
2012,South Asia,
2012,South Asia,7
2012,South Asia,7
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,11
2012,South Asia,0
2012,South Asia,6
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,
2012,South Asia,2
2012,South Asia,2
2012,South Asia,1
2012,South Asia,0
2012,South Asia,
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,
2012,South Asia,0
2012,South Asia,11
2012,South Asia,10
2012,South Asia,5
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,4
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,4
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,20
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,22
2012,South Asia,0
2012,South Asia,8
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,4
2012,South Asia,3
2012,South Asia,0
2012,South Asia,15
2012,South Asia,0
2012,South Asia,15
2012,South Asia,3
2012,South Asia,0
2012,South Asia,3
2012,South Asia,3
2012,South Asia,6
2012,South Asia,200
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,9
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,3
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,4
2012,South Asia,2
2012,South Asia,
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,3
2012,South Asia,1
2012,South Asia,2
2012,South Asia,17
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,31
2012,South Asia,0
2012,South Asia,22
2012,South Asia,0
2012,South Asia,0
2012,South Asia,7
2012,South Asia,1
2012,South Asia,3
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,62
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,4
2012,South Asia,3
2012,South Asia,9
2012,South Asia,0
2012,South Asia,3
2012,South Asia,1
2012,South Asia,0
2012,South Asia,2
2012,South Asia,6
2012,South Asia,
2012,South Asia,1
2012,South Asia,4
2012,South Asia,0
2012,South Asia,4
2012,South Asia,0
2012,South Asia,1
2012,South Asia,2
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,5
2012,South Asia,19
2012,South Asia,3
2012,South Asia,3
2012,South Asia,3
2012,South Asia,0
2012,South Asia,12
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,5
2012,South Asia,1
2012,South Asia,4
2012,South Asia,
2012,South Asia,2
2012,South Asia,4
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,
2012,South Asia,1
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,20
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,2
2012,South Asia,2
2012,South Asia,
2012,South Asia,2
2012,South Asia,3
2012,South Asia,1
2012,South Asia,3
2012,South Asia,4
2012,South Asia,5
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,1
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,
2012,South Asia,
2012,South Asia,0
2012,South Asia,14
2012,South Asia,1
2012,South Asia,2
2012,South Asia,2
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,5
2012,South Asia,0
2012,South Asia,0
2012,South Asia,7
2012,South Asia,5
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,5
2012,South Asia,0
2012,South Asia,64
2012,South Asia,4
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,9
2012,South Asia,0
2012,South Asia,4
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,2
2012,South Asia,0
2012,South Asia,4
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,6
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,36
2012,South Asia,
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,32
2012,South Asia,0
2012,South Asia,6
2012,South Asia,6
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,3
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,16
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,3
2012,South Asia,
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,7
2012,South Asia,3
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,20
2012,South Asia,12
2012,South Asia,7
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,3
2012,South Asia,
2012,South Asia,16
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,8
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,6
2012,South Asia,3
2012,South Asia,
2012,South Asia,10
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,2
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,20
2012,South Asia,
2012,South Asia,1
2012,South Asia,7
2012,South Asia,
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,5
2012,South Asia,0
2012,South Asia,1
2012,South Asia,
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,11
2012,South Asia,4
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,8
2012,South Asia,0
2012,South Asia,4
2012,South Asia,5
2012,South Asia,2
2012,South Asia,2
2012,South Asia,9
2012,South Asia,0
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,8
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,5
2012,South Asia,4
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,4
2012,South Asia,6
2012,South Asia,0
2012,South Asia,11
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,6
2012,South Asia,2
2012,South Asia,3
2012,South Asia,1
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,
2012,South Asia,0
2012,South Asia,1
2012,South Asia,2
2012,South Asia,
2012,South Asia,
2012,South Asia,7
2012,South Asia,15
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,35
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,6
2012,South Asia,17
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,3
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,2
2012,South Asia,2
2012,South Asia,7
2012,South Asia,1
2012,South Asia,0
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,4
2012,South Asia,5
2012,South Asia,2
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,5
2012,South Asia,1
2012,South Asia,16
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,2
2012,South Asia,0
2012,South Asia,2
2012,South Asia,
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,3
2012,South Asia,3
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,0
2012,South Asia,0
2012,South Asia,1
2012,South Asia,1
2012,South Asia,0
2012,South Asia,3
2012,South Asia,2
2012,South Asia,0
2012,South Asia,1
2012,South Asia,2
2012,South Asia,0
2012,South Asia,4
2012,South Asia,0
2012,South Asia,
2012,South Asia,0
2012,South Asia,3
2012,South Asia,3
2012,South Asia,0
2012,South Asia,0
2012,South Asia,0
2012,South Asia,5
2012,South Asia,0
2012,South Asia,15
2012,South Asia,0
2012,South Asia,0
2012,South Asia,10
